frame,t,w_y8,l_y8,r_y8,w_y20,l_y20,r_y20,w_y35,l_y35,r_y35,w_y55,l_y55,r_y55,w_y75,l_y75,r_y75,w_y95,l_y95,r_y95,w_y115,l_y115,r_y115,center_dark_bottom
237,3.95,584,512,1095,516,576,1091,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
238,3.9667,584,512,1095,516,576,1091,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
239,3.9833,584,512,1095,516,576,1091,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
240,4.0,582,512,1093,516,576,1091,460,576,1035,518,572,1089,1636,0,1635,0,,,0,,,90
241,4.0167,582,512,1093,515,576,1090,460,576,1035,518,572,1089,1636,0,1635,0,,,0,,,90
242,4.0333,583,512,1094,515,576,1090,460,576,1035,517,572,1088,1636,0,1635,0,,,0,,,90
243,4.05,583,512,1094,515,576,1090,460,576,1035,517,572,1088,1636,0,1635,0,,,0,,,90
244,4.0667,582,512,1093,515,576,1090,460,576,1035,517,572,1088,1636,0,1635,0,,,0,,,90
245,4.0833,582,512,1093,516,576,1091,460,576,1035,517,572,1088,1636,0,1635,0,,,0,,,90
246,4.1,582,512,1093,514,576,1089,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
247,4.1167,582,512,1093,514,576,1089,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
248,4.1333,582,512,1093,514,576,1089,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
249,4.15,582,512,1093,514,576,1089,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
250,4.1667,582,512,1093,514,576,1089,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
251,4.1833,582,512,1093,514,576,1089,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
252,4.2,582,512,1093,514,576,1089,460,576,1035,516,572,1087,1636,0,1635,0,,,0,,,90
253,4.2167,582,512,1093,514,576,1089,460,576,1035,515,572,1086,1636,0,1635,0,,,0,,,90
254,4.2333,582,512,1093,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
255,4.25,587,510,1096,519,575,1093,461,576,1036,518,574,1091,1636,0,1635,0,,,0,,,90
256,4.2667,596,506,1101,521,575,1095,463,576,1038,521,575,1095,1636,0,1635,0,,,0,,,90
257,4.2833,597,505,1101,521,575,1095,464,576,1039,523,575,1097,1636,0,1635,526,539,1064,0,,,95
258,4.3,603,501,1103,525,573,1097,468,574,1041,526,574,1099,1636,0,1635,571,517,1087,0,,,106
259,4.3167,614,496,1109,536,565,1100,477,567,1043,535,567,1101,1636,0,1635,51,778,828,572,517,1088,125
260,4.3333,617,493,1109,542,561,1102,482,563,1044,540,563,1102,1636,0,1635,601,502,1102,354,509,862,99
261,4.35,619,493,1111,547,557,1103,487,559,1045,545,559,1103,1636,0,1635,603,501,1103,53,776,828,99
262,4.3667,629,486,1114,555,551,1105,495,552,1046,554,552,1105,1086,550,1635,609,498,1106,152,501,652,102
263,4.3833,628,490,1117,627,480,1106,568,480,1047,627,480,1106,1636,0,1635,611,497,1107,152,499,650,102
264,4.4,629,489,1117,557,551,1107,497,552,1048,556,552,1107,1086,550,1635,613,496,1108,151,498,648,104
265,4.4167,655,464,1118,552,557,1108,490,560,1049,492,559,1050,1079,557,1635,617,494,1110,115,995,1109,106
266,4.4333,655,464,1118,552,557,1108,490,560,1049,492,559,1050,1080,556,1635,617,494,1110,115,995,1109,106
267,4.45,656,464,1119,549,561,1109,485,565,1049,487,564,1050,1076,560,1635,617,494,1110,115,996,1110,106
268,4.4667,646,474,1119,548,562,1109,483,567,1049,486,565,1050,1075,561,1635,617,494,1110,115,996,1110,107
269,4.4833,645,474,1118,547,563,1109,482,568,1049,485,567,1051,1078,558,1635,617,494,1110,115,996,1110,107
270,4.5,654,474,1127,545,565,1109,480,570,1049,541,569,1109,1074,562,1635,619,493,1111,115,996,1110,107
271,4.5167,649,474,1122,544,566,1109,479,571,1049,540,570,1109,1636,0,1635,619,493,1111,115,996,1110,107
272,4.5333,649,474,1122,542,568,1109,477,573,1049,539,571,1109,1636,0,1635,619,493,1111,115,996,1110,107
273,4.55,632,486,1117,541,569,1109,476,574,1049,539,571,1109,1636,0,1635,617,494,1110,114,997,1110,107
274,4.5667,634,486,1119,541,569,1109,475,575,1049,537,573,1109,1636,0,1635,617,494,1110,115,996,1110,107
275,4.5833,655,474,1128,540,570,1109,475,575,1049,538,572,1109,1636,0,1635,617,494,1110,115,996,1110,107
276,4.6,649,474,1122,540,570,1109,474,576,1049,536,574,1109,1075,561,1635,617,494,1110,4,818,821,159
277,4.6167,631,487,1117,539,571,1109,474,576,1049,536,574,1109,1082,554,1635,617,494,1110,4,818,821,159
278,4.6333,644,474,1117,539,571,1109,473,577,1049,534,576,1109,1074,562,1635,617,494,1110,4,818,821,159
279,4.65,649,474,1122,538,571,1108,473,577,1049,534,575,1108,1072,564,1635,617,494,1110,4,818,821,159
280,4.6667,649,474,1122,538,571,1108,473,577,1049,533,576,1108,1072,564,1635,617,494,1110,4,818,821,159
281,4.6833,646,474,1119,537,572,1108,473,577,1049,533,576,1108,1072,564,1635,617,494,1110,4,818,821,159
282,4.7,646,474,1119,536,573,1108,472,578,1049,533,576,1108,1072,564,1635,617,494,1110,4,818,821,159
283,4.7167,646,474,1119,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
284,4.7333,646,474,1119,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
285,4.75,646,474,1119,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
286,4.7667,644,476,1119,537,572,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
287,4.7833,655,464,1118,537,572,1108,472,578,1049,532,577,1108,1076,560,1635,617,494,1110,4,818,821,159
288,4.8,654,464,1117,537,572,1108,472,578,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
289,4.8167,654,464,1117,537,572,1108,472,578,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
290,4.8333,654,464,1117,537,572,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
291,4.85,656,464,1119,537,572,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
292,4.8667,656,464,1119,537,572,1108,472,578,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
293,4.8833,654,466,1119,536,573,1108,472,578,1049,532,577,1108,1073,563,1635,617,494,1110,4,818,821,159
294,4.9,652,466,1117,536,573,1108,473,577,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
295,4.9167,653,466,1118,536,573,1108,473,577,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
296,4.9333,641,478,1118,536,573,1108,473,577,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
297,4.95,650,472,1121,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
298,4.9667,650,472,1121,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
299,4.9833,658,464,1121,536,573,1108,473,577,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
300,5.0,655,464,1118,536,573,1108,471,578,1048,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
301,5.0167,654,464,1117,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
302,5.0333,654,464,1117,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
303,5.05,655,464,1118,538,571,1108,472,578,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
304,5.0667,654,464,1117,538,571,1108,472,578,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
305,5.0833,654,464,1117,538,571,1108,472,578,1049,532,577,1108,1074,562,1635,617,494,1110,4,818,821,159
306,5.1,654,464,1117,536,573,1108,473,578,1050,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
307,5.1167,655,464,1118,538,571,1108,474,578,1051,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
308,5.1333,655,464,1118,536,573,1108,480,578,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
309,5.15,653,466,1118,538,571,1108,480,578,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
310,5.1667,655,464,1118,538,571,1108,480,578,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
311,5.1833,655,464,1118,538,571,1108,480,578,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
312,5.2,654,464,1117,538,571,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
313,5.2167,654,464,1117,538,571,1108,475,577,1051,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
314,5.2333,654,464,1117,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
315,5.25,655,464,1118,538,571,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
316,5.2667,647,472,1118,538,571,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
317,5.2833,642,478,1119,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
318,5.3,642,478,1119,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
319,5.3167,647,472,1118,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
320,5.3333,641,478,1118,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
321,5.35,648,472,1119,536,573,1108,472,578,1049,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
322,5.3667,648,472,1119,536,573,1108,472,578,1049,501,577,1077,1072,564,1635,617,494,1110,4,818,821,159
323,5.3833,648,472,1119,536,573,1108,472,578,1049,500,577,1076,1072,564,1635,617,494,1110,4,818,821,159
324,5.4,648,472,1119,536,573,1108,472,578,1049,500,577,1076,1072,564,1635,617,494,1110,4,818,821,159
325,5.4167,648,472,1119,536,573,1108,472,578,1049,500,577,1076,1072,564,1635,617,494,1110,4,818,821,159
326,5.4333,648,472,1119,536,573,1108,472,578,1049,500,577,1076,1072,564,1635,617,494,1110,4,818,821,159
327,5.45,648,472,1119,536,573,1108,472,578,1049,501,577,1077,1071,565,1635,617,494,1110,4,818,821,159
328,5.4667,648,472,1119,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
329,5.4833,648,472,1119,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
330,5.5,648,472,1119,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
331,5.5167,648,472,1119,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
332,5.5333,654,464,1117,537,573,1109,472,578,1049,532,577,1108,1076,560,1635,617,494,1110,4,818,821,159
333,5.55,654,464,1117,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
334,5.5667,654,464,1117,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
335,5.5833,654,464,1117,536,573,1108,472,578,1049,532,577,1108,1070,566,1635,617,494,1110,4,818,821,159
336,5.6,638,480,1117,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
337,5.6167,638,480,1117,536,573,1108,473,577,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
338,5.6333,646,472,1117,536,573,1108,474,577,1050,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
339,5.65,646,472,1117,536,573,1108,474,577,1050,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
340,5.6667,646,472,1117,537,572,1108,474,577,1050,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
341,5.6833,638,482,1119,537,572,1108,474,577,1050,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
342,5.7,648,472,1119,537,572,1108,474,577,1050,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
343,5.7167,648,472,1119,536,573,1108,474,577,1050,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
344,5.7333,648,472,1119,536,573,1108,474,577,1050,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
345,5.75,654,464,1117,537,573,1109,480,578,1057,532,577,1108,1076,560,1635,617,494,1110,4,818,821,159
346,5.7667,654,464,1117,536,573,1108,480,578,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
347,5.7833,654,464,1117,536,573,1108,480,578,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
348,5.8,654,464,1117,536,573,1108,480,578,1057,532,577,1108,1070,566,1635,617,494,1110,4,818,821,159
349,5.8167,638,480,1117,536,573,1108,480,578,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
350,5.8333,638,480,1117,535,574,1108,481,577,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
351,5.85,646,472,1117,537,572,1108,481,577,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
352,5.8667,648,472,1119,537,572,1108,481,577,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
353,5.8833,647,472,1118,536,573,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
354,5.9,647,472,1118,536,573,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
355,5.9167,648,472,1119,536,573,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
356,5.9333,656,464,1119,536,573,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
357,5.95,656,464,1119,536,573,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
358,5.9667,654,464,1117,536,573,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
359,5.9833,654,464,1117,536,573,1108,481,577,1057,532,577,1108,1072,564,1635,617,494,1110,4,818,821,159
360,6.0,655,464,1118,536,573,1108,480,578,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
361,6.0167,654,464,1117,536,573,1108,481,577,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
362,6.0333,654,464,1117,536,573,1108,481,577,1057,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
363,6.05,655,464,1118,536,573,1108,480,578,1057,532,577,1108,1076,560,1635,617,494,1110,4,818,821,159
364,6.0667,654,464,1117,536,573,1108,481,577,1057,502,577,1078,1071,565,1635,617,494,1110,4,818,821,159
365,6.0833,654,464,1117,536,573,1108,481,577,1057,501,577,1077,1071,565,1635,617,494,1110,4,818,821,159
366,6.1,654,464,1117,536,573,1108,473,578,1050,501,577,1077,1071,565,1635,617,494,1110,4,818,821,159
367,6.1167,654,464,1117,535,574,1108,473,578,1050,500,577,1076,1071,565,1635,617,494,1110,4,818,821,159
368,6.1333,654,464,1117,538,571,1108,474,577,1050,500,577,1076,1071,565,1635,617,494,1110,4,818,821,159
369,6.15,652,466,1117,535,574,1108,474,577,1050,500,577,1076,1072,564,1635,617,494,1110,4,818,821,159
370,6.1667,654,466,1119,535,574,1108,474,577,1050,500,577,1076,1072,564,1635,617,494,1110,4,818,821,159
371,6.1833,654,466,1119,535,574,1108,472,578,1049,500,577,1076,1072,564,1635,617,494,1110,4,818,821,159
372,6.2,654,466,1119,536,573,1108,472,578,1049,501,577,1077,1072,564,1635,617,494,1110,4,818,821,159
373,6.2167,648,472,1119,536,573,1108,472,578,1049,502,577,1078,1072,564,1635,617,494,1110,4,818,821,159
374,6.2333,648,472,1119,536,573,1108,472,578,1049,532,577,1108,1071,565,1635,617,494,1110,4,818,821,159
375,6.25,653,464,1116,536,573,1108,472,577,1048,532,577,1108,1636,0,1635,615,495,1109,126,496,621,105
376,6.2667,636,480,1115,534,573,1106,470,578,1047,530,577,1106,1636,0,1635,611,497,1107,124,499,622,101
377,6.2833,638,478,1115,533,573,1105,470,578,1047,529,577,1105,1636,0,1635,609,498,1106,121,500,620,99
378,6.3,630,486,1115,531,573,1103,469,577,1045,528,576,1103,1636,0,1635,147,773,919,363,505,867,95
379,6.3167,623,488,1110,529,573,1101,468,577,1044,526,576,1101,1636,0,1635,157,503,659,582,512,1093,92
380,6.3333,617,494,1110,529,573,1101,468,577,1044,527,576,1102,1636,0,1635,156,503,658,581,512,1092,92
381,6.35,616,494,1109,526,574,1099,467,577,1043,525,576,1100,1636,0,1635,161,507,667,558,524,1081,90
382,6.3667,612,498,1109,526,574,1099,468,576,1043,526,574,1099,1636,0,1635,163,505,667,563,522,1084,91
383,6.3833,610,498,1107,527,574,1100,467,577,1043,525,576,1100,1636,0,1635,163,505,667,570,517,1086,91
384,6.4,617,494,1110,529,574,1102,468,577,1044,529,574,1102,1636,0,1635,167,502,668,587,509,1095,94
385,6.4167,618,494,1111,531,573,1103,470,576,1045,529,575,1103,1636,0,1635,172,742,913,593,506,1098,95
386,6.4333,620,492,1111,535,570,1104,473,574,1046,533,572,1104,1636,0,1635,605,500,1104,355,503,857,96
387,6.45,620,492,1111,539,566,1104,476,571,1046,536,569,1104,1636,0,1635,607,499,1105,70,753,822,97
388,6.4667,628,491,1118,546,561,1106,483,565,1047,543,564,1106,1636,0,1635,609,498,1106,161,500,660,100
389,6.4833,650,466,1115,548,559,1106,487,561,1047,546,561,1106,1083,553,1635,611,497,1107,161,499,659,100
390,6.5,645,474,1118,559,549,1107,500,549,1048,559,549,1107,1087,549,1635,614,495,1108,134,497,630,103
391,6.5167,647,472,1118,561,548,1108,500,549,1048,560,549,1108,1088,548,1635,615,495,1109,136,496,631,104
392,6.5333,632,488,1119,557,552,1108,496,553,1048,556,553,1108,1085,551,1635,615,495,1109,133,496,628,106
393,6.55,632,488,1119,554,555,1108,494,556,1049,553,556,1108,1082,554,1635,615,495,1109,133,495,627,107
394,6.5667,655,464,1118,552,558,1109,489,560,1048,549,560,1108,1079,557,1635,617,494,1110,131,495,625,107
395,6.5833,654,464,1117,550,560,1109,487,563,1049,547,563,1109,1076,560,1635,617,494,1110,131,495,625,109
396,6.6,655,464,1118,546,564,1109,483,567,1049,543,567,1109,1075,561,1635,617,494,1110,130,495,624,109
397,6.6167,655,464,1118,545,565,1109,482,568,1049,542,568,1109,1073,563,1635,617,494,1110,130,495,624,110
398,6.6333,655,464,1118,543,567,1109,480,570,1049,539,571,1109,1072,564,1635,617,494,1110,130,495,624,159
399,6.65,656,464,1119,543,567,1109,480,570,1049,540,570,1109,1072,564,1635,617,494,1110,130,495,624,159
400,6.6667,650,466,1115,541,569,1109,478,572,1049,538,572,1109,1071,565,1635,617,494,1110,130,495,624,110
401,6.6833,656,464,1119,538,571,1108,476,574,1049,535,574,1108,1071,565,1635,616,494,1109,130,495,624,159
402,6.7,662,466,1127,538,571,1108,476,574,1049,535,574,1108,1071,565,1635,616,494,1109,130,495,624,159
403,6.7167,662,466,1127,538,571,1108,476,574,1049,535,574,1108,1071,565,1635,616,494,1109,130,495,624,159
404,6.7333,658,472,1129,537,572,1108,474,576,1049,534,575,1108,1070,566,1635,617,494,1110,130,495,624,159
405,6.75,658,472,1129,536,573,1108,474,576,1049,533,576,1108,1070,566,1635,617,494,1110,130,495,624,159
406,6.7667,658,472,1129,536,573,1108,474,576,1049,533,576,1108,1070,566,1635,617,494,1110,130,495,624,159
407,6.7833,658,472,1129,536,573,1108,474,576,1049,533,576,1108,1070,566,1635,617,494,1110,130,495,624,159
408,6.8,648,472,1119,536,573,1108,474,576,1049,533,576,1108,1070,566,1635,617,494,1110,2,818,819,159
409,6.8167,654,464,1117,536,573,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
410,6.8333,654,464,1117,535,574,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
411,6.85,654,464,1117,535,574,1108,473,577,1049,474,577,1050,1070,566,1635,617,494,1110,2,818,819,159
412,6.8667,654,464,1117,535,574,1108,473,577,1049,474,577,1050,1069,567,1635,617,494,1110,2,818,819,159
413,6.8833,654,464,1117,535,574,1108,472,578,1049,474,577,1050,1069,567,1635,617,494,1110,2,818,819,159
414,6.9,653,466,1118,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
415,6.9167,654,466,1119,535,574,1108,472,578,1049,473,577,1049,1070,566,1635,617,494,1110,2,818,819,159
416,6.9333,654,466,1119,535,574,1108,472,578,1049,473,577,1049,1070,566,1635,617,494,1110,2,818,819,159
417,6.95,654,466,1119,535,574,1108,473,577,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
418,6.9667,653,466,1118,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
419,6.9833,652,468,1119,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
420,7.0,654,464,1117,535,574,1108,472,578,1049,474,577,1050,1069,567,1635,617,494,1110,2,818,819,159
421,7.0167,654,464,1117,535,574,1108,473,577,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
422,7.0333,654,464,1117,535,574,1108,473,577,1049,473,577,1049,1070,566,1635,617,494,1110,2,818,819,159
423,7.05,654,464,1117,535,574,1108,473,577,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
424,7.0667,654,464,1117,535,574,1108,473,577,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
425,7.0833,654,464,1117,535,574,1108,472,578,1049,474,577,1050,1069,567,1635,617,494,1110,2,818,819,159
426,7.1,654,464,1117,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
427,7.1167,654,464,1117,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
428,7.1333,654,464,1117,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
429,7.15,654,464,1117,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
430,7.1667,653,466,1118,535,574,1108,472,578,1049,473,577,1049,1070,566,1635,617,494,1110,2,818,819,159
431,7.1833,654,466,1119,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
432,7.2,654,466,1119,535,574,1108,472,578,1049,473,577,1049,1069,567,1635,617,494,1110,2,818,819,159
433,7.2167,654,466,1119,535,574,1108,472,578,1049,474,577,1050,1069,567,1635,617,494,1110,2,818,819,159
434,7.2333,653,466,1118,535,574,1108,472,578,1049,474,577,1050,1069,567,1635,617,494,1110,2,818,819,159
435,7.25,652,468,1119,535,574,1108,472,578,1049,474,577,1050,1069,567,1635,617,494,1110,2,818,819,159
436,7.2667,654,464,1117,535,574,1108,472,578,1049,474,577,1050,1068,568,1635,617,494,1110,2,818,819,159
437,7.2833,652,466,1117,535,574,1108,472,578,1049,474,577,1050,1068,568,1635,617,494,1110,2,818,819,159
438,7.3,652,466,1117,535,574,1108,472,578,1049,474,577,1050,1068,568,1635,617,494,1110,2,818,819,159
439,7.3167,652,466,1117,535,574,1108,472,578,1049,474,577,1050,1068,568,1635,617,494,1110,2,818,819,159
440,7.3333,652,466,1117,535,574,1108,472,578,1049,532,577,1108,1068,568,1635,617,494,1110,2,818,819,159
441,7.35,650,468,1117,535,574,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
442,7.3667,636,482,1117,535,574,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
443,7.3833,636,482,1117,535,574,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
444,7.4,636,482,1117,535,574,1108,473,577,1049,491,577,1067,1069,567,1635,617,494,1110,2,818,819,159
445,7.4167,638,482,1119,535,574,1108,473,577,1049,491,577,1067,1069,567,1635,617,494,1110,2,818,819,159
446,7.4333,638,482,1119,534,575,1108,473,577,1049,491,577,1067,1069,567,1635,617,494,1110,2,818,819,159
447,7.45,648,472,1119,534,575,1108,473,577,1049,491,577,1067,1069,567,1635,617,494,1110,2,818,819,159
448,7.4667,637,482,1118,534,575,1108,473,577,1049,492,577,1068,1069,567,1635,617,494,1110,2,818,819,159
449,7.4833,647,472,1118,534,575,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
450,7.5,647,472,1118,534,575,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
451,7.5167,655,464,1118,536,574,1109,471,578,1048,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
452,7.5333,654,464,1117,535,574,1108,472,577,1048,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
453,7.55,654,464,1117,535,574,1108,473,577,1049,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
454,7.5667,654,464,1117,535,574,1108,473,577,1049,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
455,7.5833,638,480,1117,535,574,1108,473,577,1049,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
456,7.6,638,480,1117,535,574,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,2,818,819,159
457,7.6167,638,480,1117,535,574,1108,474,577,1050,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
458,7.6333,646,472,1117,535,574,1108,481,577,1057,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
459,7.65,646,472,1117,535,574,1108,481,577,1057,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
460,7.6667,638,482,1119,535,574,1108,481,577,1057,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
461,7.6833,648,472,1119,535,574,1108,481,577,1057,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
462,7.7,648,472,1119,535,574,1108,480,578,1057,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
463,7.7167,648,472,1119,535,574,1108,480,578,1057,532,577,1108,1069,567,1635,617,494,1110,2,818,819,159
464,7.7333,655,464,1118,536,574,1109,480,578,1057,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
465,7.75,654,464,1117,535,574,1108,481,577,1057,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
466,7.7667,654,464,1117,535,574,1108,481,577,1057,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
467,7.7833,654,464,1117,535,574,1108,481,577,1057,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
468,7.8,638,480,1117,535,574,1108,481,577,1057,531,578,1108,1068,568,1635,617,494,1110,2,818,819,159
469,7.8167,638,480,1117,535,574,1108,481,577,1057,531,578,1108,1069,567,1635,617,494,1110,2,818,819,159
470,7.8333,638,480,1117,535,574,1108,481,577,1057,484,577,1060,1069,567,1635,617,494,1110,2,818,819,159
471,7.85,646,472,1117,535,574,1108,481,577,1057,483,577,1059,1069,567,1635,617,494,1110,2,818,819,159
472,7.8667,646,472,1117,535,574,1108,481,577,1057,483,577,1059,1069,567,1635,617,494,1110,2,818,819,159
473,7.8833,638,482,1119,535,574,1108,481,577,1057,482,577,1058,1069,567,1635,617,494,1110,2,818,819,159
474,7.9,648,472,1119,535,574,1108,481,577,1057,482,577,1058,1069,567,1635,617,494,1110,2,818,819,159
475,7.9167,648,472,1119,535,574,1108,480,578,1057,482,577,1058,1069,567,1635,617,494,1110,2,818,819,159
476,7.9333,648,472,1119,535,574,1108,480,578,1057,482,577,1058,1069,567,1635,617,494,1110,2,818,819,159
477,7.95,648,472,1119,535,574,1108,480,578,1057,482,577,1058,1069,567,1635,617,494,1110,2,818,819,159
478,7.9667,648,472,1119,535,574,1108,480,578,1057,482,577,1058,1069,567,1635,617,494,1110,2,818,819,159
