frame,t,energy,area,bbox_x,bbox_y,bbox_w,bbox_h
618,10.3,0.7161,68332,420,0,800,120
619,10.3167,0.3541,68990,420,0,800,120
620,10.3333,0.0343,69005,420,0,800,120
621,10.35,0.1249,69162,420,0,800,120
622,10.3667,0.1807,69239,420,0,800,120
623,10.3833,0.1757,68925,420,0,800,120
624,10.4,0.1947,68785,420,0,800,120
625,10.4167,0.1184,69073,420,0,800,120
626,10.4333,0.1571,69096,420,0,800,120
627,10.45,0.1539,68802,420,0,800,120
628,10.4667,0.1886,69224,420,0,800,120
629,10.4833,0.1458,69225,420,0,800,120
630,10.5,0.033,69208,420,0,800,120
631,10.5167,0.1034,69566,420,0,800,120
632,10.5333,0.1237,69591,420,0,800,120
633,10.55,0.1159,69334,420,0,800,120
634,10.5667,0.1432,69267,420,0,800,120
635,10.5833,0.1435,69142,420,0,800,120
636,10.6,0.1573,69045,420,0,800,120
637,10.6167,0.1005,69088,420,0,800,120
638,10.6333,0.1126,68998,420,0,800,120
639,10.65,0.0495,69010,420,0,800,120
640,10.6667,0.8659,68230,420,0,800,120
641,10.6833,0.3652,70036,420,0,800,120
642,10.7,0.0206,69791,420,0,800,120
643,10.7167,0.0699,69754,420,0,800,120
644,10.7333,0.1182,69066,420,0,800,120
645,10.75,0.1456,68925,420,0,800,120
646,10.7667,0.0936,68943,420,0,800,120
647,10.7833,0.1505,69301,420,0,800,120
648,10.8,0.1292,69053,420,0,800,120
649,10.8167,0.1541,69021,420,0,800,120
650,10.8333,0.1567,68848,420,0,800,120
651,10.85,0.1586,69044,420,0,800,120
652,10.8667,0.1155,69099,420,0,800,120
653,10.8833,0.7091,68378,420,0,800,120
654,10.9,0.3676,70185,420,0,800,120
655,10.9167,0.0084,70331,420,0,800,120
656,10.9333,0.0525,70287,420,0,800,120
657,10.95,0.1242,69080,420,0,800,120
658,10.9667,0.1512,68966,420,0,800,120
659,10.9833,0.1277,68988,420,0,800,120
660,11.0,0.6028,70064,420,0,800,120
661,11.0167,0.3836,69785,420,0,800,120
662,11.0333,0.0,69785,420,0,800,120
663,11.05,0.0825,69829,420,0,800,120
664,11.0667,0.1259,69228,420,0,800,120
665,11.0833,0.1256,69208,420,0,800,120
666,11.1,0.126,68900,420,0,800,120
667,11.1167,0.1427,69230,420,0,800,120
668,11.1333,0.1058,69282,420,0,800,120
669,11.15,0.1539,69202,420,0,800,120
670,11.1667,0.1354,68907,420,0,800,120
671,11.1833,0.1364,68928,420,0,800,120
672,11.2,0.1481,68967,420,0,800,120
673,11.2167,0.0505,69025,420,0,800,120
674,11.2333,0.0,69025,420,0,800,120
675,11.25,0.0395,68969,420,0,800,120
676,11.2667,0.0368,68972,420,0,800,120
677,11.2833,0.1326,69214,420,0,800,120
678,11.3,0.1493,69235,420,0,800,120
679,11.3167,0.8658,68463,420,0,800,120
680,11.3333,0.394,70215,420,0,800,120
681,11.35,0.0196,70400,420,0,800,120
682,11.3667,0.1307,69054,420,0,800,120
683,11.3833,0.1339,69275,420,0,800,120
684,11.4,0.1067,69275,420,0,800,120
685,11.4167,0.1464,68959,420,0,800,120
686,11.4333,2.9108,68346,420,0,800,120
687,11.45,4.1035,67673,420,0,800,120
688,11.4667,4.9564,65882,420,0,800,120
689,11.4833,2.2794,65179,420,0,800,120
690,11.5,5.914,64554,420,0,800,120
691,11.5167,3.1146,62574,420,0,800,116
692,11.5333,1.6953,63826,420,0,800,113
693,11.55,2.4552,61290,420,0,800,106
694,11.5667,2.7719,53816,420,0,800,97
695,11.5833,0.9746,52414,420,0,800,94
696,11.6,1.4185,50823,420,0,800,80
697,11.6167,0.5666,52614,420,0,800,80
698,11.6333,0.381,52126,420,0,800,80
699,11.65,0.6282,51933,420,0,800,80
700,11.6667,0.3673,51768,420,0,800,80
701,11.6833,0.2879,49532,420,0,800,80
702,11.7,0.3353,49737,420,0,800,80
703,11.7167,0.9836,52066,420,0,800,80
704,11.7333,0.6431,52002,420,0,800,80
705,11.75,0.6231,51464,420,0,800,80
706,11.7667,0.5021,51452,420,0,800,80
707,11.7833,0.2506,49278,420,0,800,80
708,11.8,0.2759,48840,420,0,800,80
709,11.8167,0.4224,48017,420,0,800,80
710,11.8333,0.5475,43853,420,0,800,80
711,11.85,0.3478,46329,420,0,800,80
712,11.8667,0.1688,44341,420,0,800,80
713,11.8833,0.1942,46964,420,0,800,80
714,11.9,0.1529,47519,420,0,800,80
715,11.9167,0.1545,44621,420,0,800,80
716,11.9333,0.1163,44613,420,0,800,80
717,11.95,0.0967,44844,420,0,800,80
718,11.9667,0.1061,44991,420,0,800,80
719,11.9833,0.1816,48136,420,0,800,80
720,12.0,1.083,48215,420,0,800,80
721,12.0167,0.6707,48312,420,0,800,80
722,12.0333,0.0731,48247,420,0,800,80
723,12.05,0.1845,48317,420,0,800,80
724,12.0667,0.2192,47437,420,0,800,80
725,12.0833,0.1787,47564,420,0,800,80
726,12.1,0.9012,47979,420,0,800,80
727,12.1167,0.6918,48096,420,0,800,80
728,12.1333,0.0281,48093,420,0,800,80
729,12.15,0.1909,46889,420,0,800,80
730,12.1667,0.2152,48158,420,0,800,80
731,12.1833,0.1573,46987,420,0,800,80
732,12.2,0.145,46513,420,0,800,80
733,12.2167,0.1946,47441,420,0,800,80
734,12.2333,0.214,46447,420,0,800,80
735,12.25,0.1394,46589,420,0,800,80
736,12.2667,0.185,47865,420,0,800,80
737,12.2833,0.1785,44469,420,0,800,80
738,12.3,0.1488,44471,420,0,800,80
739,12.3167,1.0445,47996,420,0,800,80
740,12.3333,0.7046,47385,420,0,800,80
741,12.35,0.2624,47747,420,0,800,80
742,12.3667,0.1757,47815,420,0,800,80
743,12.3833,0.1985,46915,420,0,800,80
744,12.4,0.1744,47041,420,0,800,80
745,12.4167,0.1603,46220,420,0,800,80
746,12.4333,0.1935,46217,420,0,800,80
747,12.45,0.1586,43861,420,0,800,80
748,12.4667,1.9344,47013,420,0,800,80
749,12.4833,3.1894,48134,420,0,800,80
750,12.5,2.5987,51346,420,0,800,96
751,12.5167,3.5506,58682,420,0,800,107
752,12.5333,2.1872,61750,420,0,800,113
753,12.55,3.5444,64553,420,0,800,120
754,12.5667,3.7469,62682,420,0,800,120
755,12.5833,6.5393,61979,420,0,800,120
756,12.6,2.9232,65361,420,0,800,120
757,12.6167,1.3724,67467,420,0,800,120
758,12.6333,2.6859,70028,420,0,800,120
759,12.65,1.8778,70839,420,0,800,120
760,12.6667,1.8713,69009,420,0,800,120
761,12.6833,1.3839,69284,420,0,800,120
762,12.7,1.123,69144,420,0,800,120
763,12.7167,0.7144,68973,420,0,800,120
764,12.7333,1.0474,68811,420,0,800,120
765,12.75,0.8319,68745,420,0,800,120
766,12.7667,0.8219,69006,420,0,800,120
767,12.7833,0.9323,68236,420,0,800,120
768,12.8,1.475,68598,420,0,800,120
769,12.8167,1.1464,68303,420,0,800,120
770,12.8333,0.8655,68264,420,0,800,120
771,12.85,0.708,68047,420,0,800,120
772,12.8667,0.6658,68206,420,0,800,120
773,12.8833,1.209,67794,420,0,800,120
774,12.9,0.6242,68225,420,0,800,120
775,12.9167,0.5593,68142,420,0,800,120
776,12.9333,0.3477,67979,420,0,800,120
777,12.95,0.2523,68007,420,0,800,120
778,12.9667,0.2927,67956,420,0,800,120
779,12.9833,0.3274,67937,420,0,800,120
780,13.0,1.0431,67401,420,0,800,120
781,13.0167,0.3711,67829,420,0,800,120
782,13.0333,0.1271,67666,420,0,800,120
783,13.05,0.2083,67732,420,0,800,120
784,13.0667,0.2603,67992,420,0,800,120
785,13.0833,0.8656,67484,420,0,800,120
786,13.1,0.3357,67850,420,0,800,120
787,13.1167,0.0637,67841,420,0,800,120
788,13.1333,0.1737,67870,420,0,800,120
789,13.15,0.1822,68072,420,0,800,120
790,13.1667,0.1139,68299,420,0,800,120
791,13.1833,0.1778,68229,420,0,800,120
792,13.2,0.1419,68145,420,0,800,120
793,13.2167,0.1627,67963,420,0,800,120
794,13.2333,0.7382,67303,420,0,800,120
795,13.25,0.3609,67321,420,0,800,120
796,13.2667,0.0486,67320,420,0,800,120
797,13.2833,0.1162,67327,420,0,800,120
798,13.3,0.1315,67319,420,0,800,120
799,13.3167,0.1633,67382,420,0,800,120
800,13.3333,0.1409,67356,420,0,800,120
801,13.35,0.1912,67502,420,0,800,120
802,13.3667,0.1522,67674,420,0,800,120
803,13.3833,0.2036,67792,420,0,800,120
804,13.4,0.1684,67497,420,0,800,120
805,13.4167,0.1811,67536,420,0,800,120
806,13.4333,0.175,67502,420,0,800,120
807,13.45,0.0521,67499,420,0,800,120
808,13.4667,0.0339,67584,420,0,800,120
809,13.4833,0.0191,67422,420,0,800,120
810,13.5,0.9178,66663,420,0,800,120
811,13.5167,0.3259,68387,420,0,800,120
812,13.5333,0.0367,67872,420,0,800,120
813,13.55,0.0887,67868,420,0,800,120
814,13.5667,0.1235,67190,420,0,800,120
815,13.5833,0.1487,67337,420,0,800,120
816,13.6,0.1491,67332,420,0,800,120
817,13.6167,0.136,67410,420,0,800,120
818,13.6333,0.147,67749,420,0,800,120
819,13.65,0.1616,67612,420,0,800,120
820,13.6667,0.2069,67268,420,0,800,120
821,13.6833,0.7026,67174,420,0,800,120
822,13.7,2.5361,67024,420,0,800,120
823,13.7167,2.4619,66987,420,0,800,120
824,13.7333,3.9379,65093,420,0,800,120
825,13.75,1.7408,67584,420,0,800,120
826,13.7667,2.1907,67868,420,0,800,120
827,13.7833,2.5166,67085,420,0,800,120
828,13.8,3.6094,66868,420,0,800,120
829,13.8167,1.2589,67430,420,0,800,120
830,13.8333,2.5458,67051,420,0,800,120
831,13.85,2.0294,67195,420,0,800,120
832,13.8667,2.528,67573,420,0,800,120
833,13.8833,2.4022,67051,420,0,800,120
834,13.9,4.1412,67364,420,0,800,120
835,13.9167,1.317,67301,420,0,800,120
836,13.9333,3.0016,67487,420,0,800,120
837,13.95,1.2582,67327,420,0,800,120
838,13.9667,3.1017,67586,420,0,800,120
839,13.9833,2.4323,67565,420,0,800,120
840,14.0,1.9665,66508,420,0,800,120
841,14.0167,4.7213,67067,420,0,800,120
842,14.0333,1.1335,67003,420,0,800,120
843,14.05,2.5974,67180,420,0,800,120
844,14.0667,2.5828,67196,420,0,800,120
845,14.0833,2.4855,67258,420,0,800,120
846,14.1,2.6625,67262,420,0,800,120
847,14.1167,1.1817,67299,420,0,800,120
848,14.1333,4.6962,67318,420,0,800,120
849,14.15,1.2546,67135,420,0,800,120
850,14.1667,2.5984,67283,420,0,800,120
851,14.1833,2.976,66521,420,0,800,120
852,14.2,2.7694,67045,420,0,800,120
853,14.2167,3.4696,67293,420,0,800,120
854,14.2333,2.6441,67335,420,0,800,120
855,14.25,1.3766,67241,420,0,800,120
856,14.2667,2.5758,67185,420,0,800,120
857,14.2833,1.2921,67183,420,0,800,120
858,14.3,4.5971,67118,420,0,800,120
859,14.3167,1.2905,67594,420,0,800,120
860,14.3333,2.5777,67146,420,0,800,120
861,14.35,2.1051,67665,420,0,800,120
862,14.3667,3.9728,67658,420,0,800,120
863,14.3833,1.2613,67584,420,0,800,120
864,14.4,2.458,67431,420,0,800,120
865,14.4167,3.3622,67460,420,0,800,120
866,14.4333,1.4262,67356,420,0,800,120
867,14.45,2.2351,67595,420,0,800,120
868,14.4667,2.4884,67960,420,0,800,120
869,14.4833,3.3452,68029,420,0,800,120
870,14.5,2.4196,67383,420,0,800,120
871,14.5167,2.3764,67270,420,0,800,120
872,14.5333,2.9709,66758,420,0,800,120
873,14.55,2.4183,66867,420,0,800,120
874,14.5667,2.6331,67602,420,0,800,120
875,14.5833,2.5703,67168,420,0,800,120
876,14.6,5.4171,65178,420,0,800,120
877,14.6167,3.3304,67345,420,0,800,120
878,14.6333,5.745,64083,420,0,800,120
879,14.65,6.7145,62216,420,0,800,120
880,14.6667,3.7371,63735,420,0,800,120
881,14.6833,1.8775,62685,420,0,800,116
882,14.7,3.578,58871,420,0,800,106
883,14.7167,1.9572,55271,420,0,800,100
884,14.7333,1.2281,52734,420,0,800,97
885,14.75,1.795,49226,420,0,800,80
886,14.7667,0.7782,48543,420,0,800,80
887,14.7833,0.347,48544,420,0,800,80
888,14.8,0.6898,48305,420,0,800,80
889,14.8167,1.0008,50778,420,0,800,80
890,14.8333,0.7622,50845,420,0,800,80
891,14.85,0.4125,50763,420,0,800,80
892,14.8667,0.3523,50634,420,0,800,80
893,14.8833,0.3065,50599,420,0,800,80
894,14.9,0.6545,50053,420,0,800,80
895,14.9167,0.574,49832,420,0,800,80
896,14.9333,0.3359,50347,420,0,800,80
897,14.95,0.3992,49764,420,0,800,80
898,14.9667,0.3159,47910,420,0,800,80
899,14.9833,0.6494,48191,420,0,800,80
900,15.0,0.9574,48977,420,0,800,80
901,15.0167,0.6553,48975,420,0,800,80
902,15.0333,0.1054,48925,420,0,800,80
903,15.05,0.2456,48921,420,0,800,80
904,15.0667,0.2427,49000,420,0,800,80
905,15.0833,0.2293,48998,420,0,800,80
906,15.1,0.3483,47025,420,0,800,80
907,15.1167,0.1879,48000,420,0,800,80
908,15.1333,0.1598,45952,420,0,800,80
909,15.15,0.1922,45400,420,0,800,80
910,15.1667,0.1856,46334,420,0,800,80
911,15.1833,0.1443,46246,420,0,800,80
912,15.2,0.1512,45972,420,0,800,80
913,15.2167,0.0913,46894,420,0,800,80
914,15.2333,0.0159,46887,420,0,800,80
915,15.25,0.0958,46732,420,0,800,80
916,15.2667,1.0198,48930,420,0,800,80
917,15.2833,0.187,48879,420,0,800,80
918,15.3,0.7276,47744,420,0,800,80
919,15.3167,0.1532,48999,420,0,800,80
920,15.3333,0.1647,47698,420,0,800,80
921,15.35,0.0669,48893,420,0,800,80
922,15.3667,0.1187,48467,420,0,800,80
923,15.3833,0.0554,47664,420,0,800,80
924,15.4,0.1794,46943,420,0,800,80
925,15.4167,0.0155,48181,420,0,800,80
926,15.4333,0.1552,47039,420,0,800,80
927,15.45,0.0224,48260,420,0,800,80
928,15.4667,0.1679,48117,420,0,800,80
929,15.4833,0.0198,47328,420,0,800,80
930,15.5,0.159,46712,420,0,800,80
931,15.5167,0.0414,47930,420,0,800,80
932,15.5333,0.1924,47187,420,0,800,80
