api,count,param1,param2,param3
SwiftUI.Spring(duration:bounce),40,0.35,-0.20
SwiftUI.Spring(duration:bounce),35,0.35,0.30
SwiftUI.Spring(duration:bounce),21,0.40,0.30
SwiftUI.Spring(duration:bounce),11,0.45,0.40
SwiftUI.Spring(duration:bounce),8,0.30,unknown
SwiftUI.Spring(duration:bounce),7,0.60,0.40
SwiftUI.Spring(duration:bounce),6,0.40,0.35
SwiftUI.Spring(duration:bounce),6,0.60,0.35
SwiftUI.Spring(duration:bounce),6,unknown,0.30
SwiftUI.Spring(duration:bounce),4,0.60,0.30
SwiftUI.Spring(duration:bounce),4,0.50,0.375
SwiftUI.Spring(duration:bounce),4,0.00,-0.20
SwiftUI.Spring(duration:bounce),4,1.50,0.40
SwiftUI.Spring(duration:bounce),2,unknown,0.25
SwiftUI.Spring(duration:bounce),2,0.35,0.40
SwiftUI.Spring(duration:bounce),2,0.40,-0.20
SwiftUI.Spring(duration:bounce),2,0.30,0.35
SwiftUI.Spring(duration:bounce),2,0.30,0.325
SwiftUI.Spring(duration:bounce),2,0.45,0.375
SwiftUI.Spring(duration:bounce),2,1.25,-0.20
SwiftUI.Spring(duration:bounce),2,unknown,-0.20
SwiftUI.Spring(duration:bounce),2,0.35,unknown
SwiftUI.Spring(duration:bounce),2,0.20,0.30
SwiftUI.Spring(duration:bounce),1,0.35,0.70
SwiftUI.Spring(duration:bounce),1,0.30,0.45
SwiftUI.Spring(duration:bounce),1,0.00,0.30
SwiftUI.Spring(duration:bounce),1,0.35,0.45
SwiftUI.Spring(duration:bounce),1,0.50,0.45
SwiftUI.Spring(duration:bounce),1,0.30,1.00
SwiftUI.Spring(duration:bounce),1,0.45,0.10
SwiftUI.Spring(duration:bounce),1,1.25,1.00
SwiftUI.Spring(duration:bounce),1,1.00,0.40
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),98,0.20,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),46,0.40,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),27,0.25,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),21,0.4875,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),17,0.50,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),16,0.30,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),15,unknown,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),11,0.45,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),8,0.60,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),6,0.15,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),5,0.35,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),4,0.50,unknown,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),3,1.25,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),1,1.20,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),1,0.55,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),1,0.00,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),1,0.80,1.00,unknown/0
SwiftUI.Animation.spring(response:dampingFraction:blendDuration),1,0.30,unknown,unknown/0
SwiftUI.Animation.easeOut(duration),33,0.10
SwiftUI.Animation.easeOut(duration),2,0.15
SwiftUI.Animation.easeOut(duration),1,0.60
SwiftUI.Animation.easeInOut(duration),2,0.20
SwiftUI.Animation.linear(duration),1,1.00
SwiftUI.Animation.linear(duration),1,1.50
SwiftUI.Animation.linear(duration),1,unknown
SwiftUI.Animation.delay,7,unknown
SwiftUI.Animation.delay,4,0.10
SwiftUI.Animation.delay,2,1.557
SwiftUI.Animation.delay,2,2.70
SwiftUI.Animation.delay,2,3.023
SwiftUI.Animation.delay,2,3.265
SwiftUI.Animation.delay,2,4.324
SwiftUI.Animation.delay,1,2.292
SwiftUI.Animation.delay,1,0.05
SwiftUI.Animation.delay,1,0.075
SwiftUI.Animation.delay,1,0.60
SwiftUI.Animation.delay,1,0.30
SwiftUI.Animation.delay,1,0.25
